지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s)
402,강동,2017-07-24,26.2,1,1
402,강동,2017-07-25,28.6,0,1.7
402,강동,2017-07-26,27.7,0,1.5
402,강동,2017-07-27,26,.5,1.3
402,강동,2017-07-28,24.6,9.5,.9
402,강동,2017-07-29,26.6,0,1.2
402,강동,2017-07-30,27.5,0,1.2
402,강동,2017-07-31,24.6,20.5,1.1
402,강동,2017-08-01,27.8,1.5,.9
402,강동,2017-08-02,29.2,0,.8
402,강동,2017-08-03,28.9,0,1.4
402,강동,2017-08-04,29.2,0,1.4
402,강동,2017-08-05,30.2,0,1.3
402,강동,2017-08-06,29.1,0,.9
402,강동,2017-08-07,29.1,0,.9
402,강동,2017-08-08,27.6,0,1.1
402,강동,2017-08-09,26.3,3,1.3
402,강동,2017-08-10,24.3,9,1.7
402,강동,2017-08-11,27.1,.5,1.5
402,강동,2017-08-12,,0,
402,강동,2017-08-13,,0,1.7
402,강동,2017-08-14,,1,
402,강동,2017-08-15,21.9,81,1.3
402,강동,2017-08-16,22.8,4,1.4
402,강동,2017-08-17,24.1,9,1.2
402,강동,2017-08-18,24.9,.5,1.1
402,강동,2017-08-19,24.9,0,.9
402,강동,2017-08-20,23.5,100,1.5
402,강동,2017-08-21,25.9,3,1.8
402,강동,2017-08-23,26.9,44.5,1.5
402,강동,2017-08-25,25.4,0,1
402,강동,2017-08-26,,0,
402,강동,2017-08-27,21.6,0,1.3
402,강동,2017-08-28,20.7,15,1.6
402,강동,2017-08-29,19.7,0,1.5
402,강동,2017-08-30,19,0,1.1
402,강동,2017-08-31,21.5,0,1.3
402,강동,2017-09-01,22.3,0,1.5
402,강동,2017-09-02,22.7,0,1.2
402,강동,2017-09-03,23.1,0,1.1
402,강동,2017-09-04,23.3,0,1.2
402,강동,2017-09-05,20.9,0,1.1
402,강동,2017-09-06,20.2,2.5,.9
402,강동,2017-09-07,21.7,0,.7
402,강동,2017-09-08,23.8,0,.9
402,강동,2017-09-09,23,0,.8
402,강동,2017-09-10,22,0,1.1
402,강동,2017-09-11,20.7,15.5,1.7
402,강동,2017-09-12,21.7,0,1
402,강동,2017-09-13,20.8,0,1.2
402,강동,2017-09-14,21.2,0,1.5
402,강동,2017-09-15,22.2,0,1.6
402,강동,2017-09-16,21.1,0,1.8
402,강동,2017-09-17,21.9,0,1.8
402,강동,2017-09-18,21.5,0,1.3
402,강동,2017-09-19,22.3,2.5,1.8
402,강동,2017-09-20,19.4,0,1.1
402,강동,2017-09-21,18.7,0,1.4
402,강동,2017-09-22,19.9,0,1.3
402,강동,2017-09-23,20.9,0,1.3
402,강동,2017-09-24,21.7,0,1.2
402,강동,2017-09-25,22.1,0,1.5
402,강동,2017-09-26,23.5,0,1.4
402,강동,2017-09-27,21.8,0,1.3
402,강동,2017-09-28,19.5,0,1.6
402,강동,2017-09-29,17,0,1.6
402,강동,2017-09-30,18.4,0,1.1
402,강동,2017-10-01,17,7.5,1
402,강동,2017-10-02,20.8,5.5,1.4
402,강동,2017-10-03,17.6,0,1.5
402,강동,2017-10-04,16.3,0,2
402,강동,2017-10-05,17.5,0,1.5
402,강동,2017-10-06,17.6,1,1.4
402,강동,2017-10-07,20.4,0,1.1
402,강동,2017-10-08,22,0,.7
402,강동,2017-10-09,21.8,0,.7
402,강동,2017-10-10,20.7,0,.9
402,강동,2017-10-11,16.1,22,1.4
402,강동,2017-10-12,12.2,0,1.6
402,강동,2017-10-13,12.4,0,1.1
402,강동,2017-10-14,13.5,0,1.4
402,강동,2017-10-15,14.4,0,1.7
402,강동,2017-10-16,15.9,0,1.1
402,강동,2017-10-17,15.1,0,1.2
402,강동,2017-10-18,15.9,0,.9
402,강동,2017-10-19,15.7,0,1.4
402,강동,2017-10-20,15.7,0,1
402,강동,2017-10-21,15.9,0,1.2
402,강동,2017-10-22,15.5,0,2.3
402,강동,2017-10-23,12.7,0,1.5
402,강동,2017-10-24,13,0,1
402,강동,2017-10-25,13.2,0,1
402,강동,2017-10-26,13.6,0,.9
402,강동,2017-10-27,15.4,0,.8
402,강동,2017-10-28,15.3,0,1
402,강동,2017-10-29,11.5,0,1.1
402,강동,2017-10-30,7.5,0,1.4
402,강동,2017-10-31,9.4,0,1.2
402,강동,2017-11-01,14.1,0,1.2
402,강동,2017-11-02,15.6,0,.9
402,강동,2017-11-03,12.5,2,1.4
402,강동,2017-11-04,8.3,0,1.2
402,강동,2017-11-05,7.6,0,1
402,강동,2017-11-06,10.8,0,1
402,강동,2017-11-07,13.7,0,.8
402,강동,2017-11-08,13.4,0,.9
402,강동,2017-11-09,8.9,0,1
402,강동,2017-11-10,10,7.5,1.6
402,강동,2017-11-11,6.3,0,1.1
402,강동,2017-11-12,4.7,0,1.1
402,강동,2017-11-13,8,10,1.3
402,강동,2017-11-14,8.2,0,.9
402,강동,2017-11-15,3.2,0,1.3
402,강동,2017-11-16,1.7,0,1.4
402,강동,2017-11-17,2.7,0,1.4
402,강동,2017-11-18,-1.1,0,1.3
402,강동,2017-11-19,-.8,0,1.2
402,강동,2017-11-20,0,0,1.3
402,강동,2017-11-21,1.3,0,1.1
402,강동,2017-11-22,4.7,0,.9
402,강동,2017-11-23,1.3,0,1.2
402,강동,2017-11-24,.1,.5,1.3
402,강동,2017-11-25,2.5,23.5,1.3
402,강동,2017-11-26,3.3,0,1.5
402,강동,2017-11-27,2.3,0,1.1
402,강동,2017-11-28,5.7,.5,1
402,강동,2017-11-29,4.4,0,1.3
402,강동,2017-11-30,-1.2,0,1.7
402,강동,2017-12-01,-1.6,0,1.2
402,강동,2017-12-02,1.4,0,1.1
402,강동,2017-12-03,3.9,1.5,1.1
402,강동,2017-12-04,-.4,0,1.3
402,강동,2017-12-05,-2.8,0,1.3
402,강동,2017-12-06,.2,2.5,1.4
402,강동,2017-12-07,1.1,0,1.1
402,강동,2017-12-08,-2.7,0,1.1
402,강동,2017-12-09,-.4,0,1.2
402,강동,2017-12-10,.8,6,1.1
402,강동,2017-12-11,-6,0,1.5
402,강동,2017-12-12,-8.4,0,1.6
402,강동,2017-12-13,-7.8,0,1.4
402,강동,2017-12-14,-6.7,0,1.1
402,강동,2017-12-15,-3.5,0,.9
402,강동,2017-12-16,-4.7,0,1.1
402,강동,2017-12-17,-6.3,0,.9
402,강동,2017-12-18,-2.6,2,.8
402,강동,2017-12-19,-3.6,0,.9
402,강동,2017-12-20,-3.8,0,1.4
402,강동,2017-12-21,-1.2,0,1
402,강동,2017-12-22,2.2,0,.9
402,강동,2017-12-23,5.1,0,.9
402,강동,2017-12-24,2.3,16,1
402,강동,2017-12-25,-1.7,0,1
402,강동,2017-12-26,-3.8,0,1.2
402,강동,2017-12-27,-6.2,0,1.1
402,강동,2017-12-28,-2.3,0,1
402,강동,2017-12-29,1.6,0,.7
402,강동,2017-12-30,1,.5,.9
402,강동,2017-12-31,.7,1,1
402,강동,2018-01-01,-1.1,0,.8
402,강동,2018-01-02,-1.8,0,1
402,강동,2018-01-03,-3.9,0,1.5
402,강동,2018-01-04,-4.6,0,1.3
402,강동,2018-01-05,-2.6,0,1.1
402,강동,2018-01-06,-2.7,0,1.1
402,강동,2018-01-07,-1.5,0,1
402,강동,2018-01-08,1.5,.5,1.2
402,강동,2018-01-09,-3.6,0,1.5
402,강동,2018-01-10,-6.6,.5,1.4
402,강동,2018-01-11,-10.1,0,1.2
402,강동,2018-01-12,-9.5,0,.9
402,강동,2018-01-13,-5.3,0,.6
402,강동,2018-01-14,0,0,.9
402,강동,2018-01-15,4.6,0,1
402,강동,2018-01-16,2.7,0,1
402,강동,2018-01-17,4.6,0,1
402,강동,2018-01-18,2.5,0,1.1
402,강동,2018-01-19,1.5,0,1.2
402,강동,2018-01-20,1.9,0,.8
402,강동,2018-01-21,.3,0,1.1
402,강동,2018-01-22,.3,4,1.2
402,강동,2018-01-23,-10.1,0,1.2
402,강동,2018-01-24,-12.9,0,.9
402,강동,2018-01-25,-12.9,0,1.6
402,강동,2018-01-26,-13.3,0,.9
402,강동,2018-01-27,-10.1,0,.7
402,강동,2018-01-28,-5.4,0,.7
402,강동,2018-01-29,-7.2,0,.9
402,강동,2018-01-30,-5.2,.5,1
402,강동,2018-01-31,-2,0,1
402,강동,2018-02-01,-3.8,0,1
402,강동,2018-02-02,-2.5,0,1
402,강동,2018-02-03,-6.2,0,1.5
402,강동,2018-02-04,-8.7,0,1.2
402,강동,2018-02-05,-8.2,0,1.2
402,강동,2018-02-06,-9.1,0,1.3
402,강동,2018-02-07,-7.8,0,1.2
402,강동,2018-02-08,-4.7,0,1.1
402,강동,2018-02-09,-.3,0,.9
402,강동,2018-02-10,-.4,0,1.2
402,강동,2018-02-11,-5.1,0,1.4
402,강동,2018-02-12,-4.5,0,1.3
402,강동,2018-02-13,-.1,0,1.8
402,강동,2018-02-14,4,0,1.5
402,강동,2018-02-15,.5,0,1.5
402,강동,2018-02-16,-.4,0,1.3
402,강동,2018-02-17,-1.8,0,1.2
402,강동,2018-02-18,-.1,0,1.3
402,강동,2018-02-19,2.1,0,1
402,강동,2018-02-20,1.4,0,1
402,강동,2018-02-21,-.1,0,1.4
402,강동,2018-02-22,2,0,1.6
402,강동,2018-02-23,4.1,4.5,1.4
402,강동,2018-02-24,3.2,0,1.1
402,강동,2018-02-25,2.3,0,1.4
402,강동,2018-02-26,2.8,0,1
402,강동,2018-02-27,3.4,0,1
402,강동,2018-02-28,4.1,16,1.8
402,강동,2018-03-01,.6,1,1.8
402,강동,2018-03-02,-.4,0,1.3
402,강동,2018-03-03,7.8,0,1.2
402,강동,2018-03-04,9.5,11.5,1.4
402,강동,2018-03-05,5,5,2.6
402,강동,2018-03-06,4.6,0,1.4
402,강동,2018-03-07,6,.5,1.7
402,강동,2018-03-08,4.9,4.5,1.6
402,강동,2018-03-09,5.6,0,1.4
402,강동,2018-03-10,4.7,0,1.3
402,강동,2018-03-11,7,0,1.3
402,강동,2018-03-12,7.8,0,1
402,강동,2018-03-13,11.9,0,1.6
402,강동,2018-03-14,16.8,0,1.2
402,강동,2018-03-15,12.6,28.5,1.4
402,강동,2018-03-16,6.4,0,2.4
402,강동,2018-03-17,7.1,0,1.1
402,강동,2018-03-18,8.2,.5,1.3
402,강동,2018-03-19,7.8,1.5,2.3
402,강동,2018-03-20,4.7,0,2.7
402,강동,2018-03-21,2.4,0,2.2
402,강동,2018-03-22,5.9,0,1.7
402,강동,2018-03-23,6.8,0,1.3
402,강동,2018-03-24,8.1,0,1.4
402,강동,2018-03-25,10.4,0,1.2
402,강동,2018-03-26,11.5,0,1.1
402,강동,2018-03-27,13.2,0,1.1
402,강동,2018-03-28,14.9,0,1.2
402,강동,2018-03-29,15.9,0,1.1
402,강동,2018-03-30,15.1,0,1.4
402,강동,2018-03-31,14.4,0,1.2
402,강동,2018-04-01,15.5,0,1.3
402,강동,2018-04-02,18.6,0,1
402,강동,2018-04-03,18.3,0,1.1
402,강동,2018-04-04,12.2,17,2.2
402,강동,2018-04-05,7.5,13.5,1.9
402,강동,2018-04-06,6.6,8,2.2
402,강동,2018-04-07,4.9,0,2
402,강동,2018-04-08,4.5,3.5,1.9
402,강동,2018-04-09,7.6,0,1.3
402,강동,2018-04-10,15.1,0,3.2
402,강동,2018-04-11,13.4,0,2.1
402,강동,2018-04-12,13.8,0,1.5
402,강동,2018-04-13,14.3,0,1.4
402,강동,2018-04-14,9.2,11,1.4
402,강동,2018-04-15,10.1,0,1.2
402,강동,2018-04-16,11.8,0,1.1
402,강동,2018-04-17,13,0,1.2
402,강동,2018-04-18,13,0,1.3
402,강동,2018-04-19,14.6,0,1.3
402,강동,2018-04-20,18.3,0,.9
402,강동,2018-04-21,18.7,0,.9
402,강동,2018-04-22,15.4,9.5,1.7
402,강동,2018-04-23,9.6,56,2.2
402,강동,2018-04-24,12,1,2.1
402,강동,2018-04-25,14.8,0,1.2
402,강동,2018-04-26,15.6,0,1
402,강동,2018-04-27,15.9,0,1.2
402,강동,2018-04-28,15.9,0,1.4
402,강동,2018-04-29,15.8,0,1.1
402,강동,2018-04-30,18.8,0,1
402,강동,2018-05-01,20.4,0,.9
402,강동,2018-05-02,15,4.5,1.7
402,강동,2018-05-03,12.3,1.5,1.4
402,강동,2018-05-04,15.4,0,2.3
402,강동,2018-05-05,18.3,0,2.2
402,강동,2018-05-06,16.2,22,1.4
402,강동,2018-05-07,19,0,1.3
402,강동,2018-05-08,16.8,0,2.2
402,강동,2018-05-09,15.8,0,1.5
402,강동,2018-05-10,16,0,1.4
402,강동,2018-05-11,16.9,0,1.2
402,강동,2018-05-12,13.9,31.5,.9
402,강동,2018-05-13,16.5,0,1.5
402,강동,2018-05-14,18.5,0,.9
402,강동,2018-05-15,22.4,0,.9
402,강동,2018-05-16,22.2,40.5,1.1
402,강동,2018-05-17,,23.5,
402,강동,2018-05-18,15.5,10,1.9
402,강동,2018-05-19,17.4,0,1.9
402,강동,2018-05-20,16.8,0,1.7
402,강동,2018-05-21,17.7,0,1.8
402,강동,2018-05-22,17.8,13.5,.8
402,강동,2018-05-23,18.4,6.5,1.4
402,강동,2018-05-24,18.9,0,1.4
402,강동,2018-05-25,19.8,0,1.2
402,강동,2018-05-26,21.5,0,1.2
402,강동,2018-05-27,21,0,1.2
402,강동,2018-05-28,21.9,0,1.3
402,강동,2018-05-29,21.8,1.5,1.5
402,강동,2018-05-30,20.8,0,1.8
402,강동,2018-05-31,21.6,0,1.2
402,강동,2018-06-01,24.2,0,1.1
402,강동,2018-06-02,23.8,0,1.2
402,강동,2018-06-03,23.1,0,1
402,강동,2018-06-04,22.7,0,1.2
402,강동,2018-06-05,24.2,0,1.3
402,강동,2018-06-06,23.7,0,1.2
402,강동,2018-06-07,23.2,0,1.3
402,강동,2018-06-08,22.4,0,1.3
402,강동,2018-06-09,23.1,0,1.9
402,강동,2018-06-10,20.6,.5,2
402,강동,2018-06-11,20.3,.5,1.5
402,강동,2018-06-12,21.9,.5,1.4
402,강동,2018-06-13,22.5,0,1.2
402,강동,2018-06-14,21.6,1,1.6
402,강동,2018-06-15,21.4,.5,2.1
402,강동,2018-06-16,22.3,0,1.3
402,강동,2018-06-17,22.8,0,.9
402,강동,2018-06-18,25.4,0,1.1
402,강동,2018-06-19,22.8,0,1.5
402,강동,2018-06-20,23.3,0,1.6
402,강동,2018-06-21,24.8,0,1.4
402,강동,2018-06-22,25.6,0,1.1
402,강동,2018-06-23,24.9,0,1.6
402,강동,2018-06-24,26,0,1.7
402,강동,2018-06-25,27.1,0,1
402,강동,2018-06-26,22.4,76,2.2
402,강동,2018-06-27,22.9,1.5,1.8
402,강동,2018-06-28,23.2,15,1.3
402,강동,2018-06-29,24.8,1,1.1
402,강동,2018-06-30,24.3,24,1.3
402,강동,2018-07-01,21.5,84,1.5
402,강동,2018-07-02,21.9,81,1.1
402,강동,2018-07-03,26,0,1.5
402,강동,2018-07-04,27.2,0,1.4
402,강동,2018-07-05,24.6,6,1.6
402,강동,2018-07-06,23.1,0,2.1
402,강동,2018-07-07,22.6,0,2.2
402,강동,2018-07-08,22.4,0,1.6
402,강동,2018-07-09,20.3,9.5,1.3
402,강동,2018-07-10,23.5,15,1
402,강동,2018-07-11,26.6,2,.7
402,강동,2018-07-12,27.1,0,.8
402,강동,2018-07-13,27.1,0,1
402,강동,2018-07-14,28.1,0,1.2
402,강동,2018-07-15,28.2,0,.9
402,강동,2018-07-16,28.8,0,1.1
402,강동,2018-07-17,27.9,0,1.1
402,강동,2018-07-18,27.9,0,1.3
402,강동,2018-07-19,28.7,0,1.1
402,강동,2018-07-20,29.1,0,1.2
402,강동,2018-07-21,30.1,0,1.1
402,강동,2018-07-22,30.9,0,1.1
402,강동,2018-07-23,31.1,0,.9
402,강동,2018-07-24,31,0,1.1
402,강동,2018-07-25,30.5,0,2
402,강동,2018-07-26,30.1,0,1.3
402,강동,2018-07-27,30.8,0,1
402,강동,2018-07-28,30.5,0,1.2
402,강동,2018-07-29,31.1,0,2.1
402,강동,2018-07-30,31,0,2.1
402,강동,2018-07-31,31.8,0,1.6
402,강동,2018-08-01,33.5,0,1.3
402,강동,2018-08-02,33.8,0,1.6
402,강동,2018-08-03,33,0,1.4
402,강동,2018-08-04,31.8,0,1.3
402,강동,2018-08-05,30.4,.5,1.3
402,강동,2018-08-06,30,9,1.4
402,강동,2018-08-07,29.9,0,1.3
402,강동,2018-08-08,30.9,0,1.2
402,강동,2018-08-09,29.2,0,1.4
402,강동,2018-08-10,30.7,0,1.6
402,강동,2018-08-11,30.1,0,1.7
402,강동,2018-08-12,30.4,0,1.8
402,강동,2018-08-13,30,7.5,1.3
402,강동,2018-08-14,30.9,0,1.5
402,강동,2018-08-15,30.8,0,1.8
402,강동,2018-08-16,29.1,0,2.3
402,강동,2018-08-17,26.2,0,2.3
402,강동,2018-08-18,25.9,0,1.6
402,강동,2018-08-19,27,0,1.3
402,강동,2018-08-20,28.3,0,2.1
402,강동,2018-08-21,26.5,3,2.3
402,강동,2018-08-22,29.8,0,2
402,강동,2018-08-23,28.9,.5,2.1
402,강동,2018-08-24,24.1,15.5,2
402,강동,2018-08-25,25.2,0,2.4
402,강동,2018-08-26,22.4,1.5,1.5
402,강동,2018-08-27,22.4,24.5,1.2
402,강동,2018-08-28,23.3,84.5,1.3
402,강동,2018-08-29,24.8,26.5,2.1
402,강동,2018-08-30,25.9,12,1.1
402,강동,2018-08-31,25.3,1,1.3
402,강동,2018-09-01,24.9,0,1.7
402,강동,2018-09-02,24.1,0,1.7
402,강동,2018-09-03,23,37,1.6
402,강동,2018-09-04,23.6,0,1
402,강동,2018-09-05,24.6,0,1.8
402,강동,2018-09-06,23.2,3.5,1.4
402,강동,2018-09-07,21.9,4,1.5
402,강동,2018-09-08,20.7,0,1.3
402,강동,2018-09-09,21.1,0,1.3
402,강동,2018-09-10,21.9,0,1.8
402,강동,2018-09-11,20.6,0,1.6
402,강동,2018-09-12,21.8,0,1.6
402,강동,2018-09-13,22.2,0,1.4
402,강동,2018-09-14,22.3,.5,1.5
402,강동,2018-09-15,22.4,0,1
402,강동,2018-09-16,22.3,1.5,.6
402,강동,2018-09-17,22.6,0,1.1
402,강동,2018-09-18,21.7,0,1
402,강동,2018-09-19,21.4,0,1.3
402,강동,2018-09-20,18.4,7,1.5
402,강동,2018-09-21,18.9,19.5,1.2
402,강동,2018-09-22,20.8,3.5,1.2
402,강동,2018-09-23,19.4,0,1.3
402,강동,2018-09-24,17.6,0,1
402,강동,2018-09-25,17.1,0,1.4
402,강동,2018-09-26,18.7,0,1.8
402,강동,2018-09-27,18.5,0,1.5
402,강동,2018-09-28,17,0,1.1
402,강동,2018-09-29,19.2,0,1.3
402,강동,2018-09-30,17.9,0,1.4
402,강동,2018-10-01,15.9,0,1.4
402,강동,2018-10-02,15.9,0,1.3
402,강동,2018-10-03,16.3,0,1
402,강동,2018-10-04,18.5,0,1.5
402,강동,2018-10-05,16.7,40,1.7
402,강동,2018-10-06,18,95,1.7
402,강동,2018-10-07,16.8,0,.9
402,강동,2018-10-08,13.9,0,.9
402,강동,2018-10-09,14.8,0,1.3
402,강동,2018-10-10,12.9,6,1.2
402,강동,2018-10-11,10.3,0,1.1
402,강동,2018-10-12,10.6,0,1
402,강동,2018-10-13,11.6,0,.9
402,강동,2018-10-14,12.7,0,.8
402,강동,2018-10-15,14.5,0,.8
402,강동,2018-10-16,13.7,0,.9
402,강동,2018-10-17,12.4,0,1.1
402,강동,2018-10-18,11.9,0,1.5
402,강동,2018-10-19,12.6,0,1
402,강동,2018-10-20,12.6,0,.8
402,강동,2018-10-21,12.3,0,.8
402,강동,2018-10-22,12.9,0,.8
402,강동,2018-10-23,11.8,4.5,1
402,강동,2018-10-24,11.9,0,.9
402,강동,2018-10-25,12.8,0,.7
402,강동,2018-10-26,12.3,13.5,1.1
402,강동,2018-10-27,9.6,0,1.4
402,강동,2018-10-28,8.4,5,1
402,강동,2018-10-29,7.8,0,1.2
402,강동,2018-10-30,7,0,1.1
402,강동,2018-10-31,7.9,0,1.1
402,강동,2018-11-01,8,0,.7
402,강동,2018-11-02,9.8,0,.6
402,강동,2018-11-03,10.6,0,.8
402,강동,2018-11-04,11.2,0,.7
402,강동,2018-11-05,11.2,0,.7
402,강동,2018-11-06,11.6,0,.5
402,강동,2018-11-07,12.8,1.5,1
402,강동,2018-11-08,12.7,59,1.7
402,강동,2018-11-09,12.9,.5,2.5
402,강동,2018-11-10,12.2,0,.9
402,강동,2018-11-11,8.5,0,1.1
402,강동,2018-11-12,8.4,0,.9
402,강동,2018-11-13,8.8,0,.7
402,강동,2018-11-14,9.7,0,.8
402,강동,2018-11-15,9.3,0,.7
402,강동,2018-11-16,9,0,1.2
402,강동,2018-11-17,6.1,0,1.3
402,강동,2018-11-18,6.3,0,1
402,강동,2018-11-19,6.9,0,.9
402,강동,2018-11-20,6.5,0,1.1
402,강동,2018-11-21,6,1,1
402,강동,2018-11-22,3.3,0,1.2
402,강동,2018-11-23,2.2,0,1
402,강동,2018-11-24,2.8,7,1.3
402,강동,2018-11-25,4.2,0,1
402,강동,2018-11-26,5.5,0,.9
402,강동,2018-11-27,6.2,0,.8
402,강동,2018-11-28,5.6,0,.8
402,강동,2018-11-29,3.5,0,1
402,강동,2018-11-30,3.1,0,.9
402,강동,2018-12-01,4.5,0,.8
402,강동,2018-12-02,7,0,.9
402,강동,2018-12-03,10.6,7.5,.7
402,강동,2018-12-04,7.9,8,1
402,강동,2018-12-05,.9,0,1.8
402,강동,2018-12-06,3.2,0,1.2
402,강동,2018-12-07,-5.8,0,1.4
402,강동,2018-12-08,-7.4,0,1.7
402,강동,2018-12-09,-6.7,0,1.5
402,강동,2018-12-10,-2.9,0,1.2
402,강동,2018-12-11,-.1,0,1.1
402,강동,2018-12-12,-.7,0,1.1
402,강동,2018-12-13,-1.8,.5,1.2
402,강동,2018-12-14,-3.6,0,1.2
402,강동,2018-12-15,-2.8,0,.9
402,강동,2018-12-16,-.3,0,.8
402,강동,2018-12-17,2,0,.9
402,강동,2018-12-18,2.9,0,1
402,강동,2018-12-19,4,0,.9
402,강동,2018-12-20,2.6,0,.8
402,강동,2018-12-21,4.7,0,.7
402,강동,2018-12-22,6.7,0,.8
402,강동,2018-12-23,3.8,0,1
402,강동,2018-12-24,-1.7,0,1.1
402,강동,2018-12-25,.1,0,.9
402,강동,2018-12-26,-.2,0,1.1
402,강동,2018-12-27,-8.8,0,1.7
402,강동,2018-12-28,-9.8,0,1.6
402,강동,2018-12-29,-6.6,0,1.1
402,강동,2018-12-30,-7.1,0,1
402,강동,2018-12-31,-5.7,0,1
402,강동,2019-01-01,-5.2,0,1
402,강동,2019-01-02,-4.9,0,1
402,강동,2019-01-03,-3.7,0,.8
402,강동,2019-01-04,-1.6,0,.9
402,강동,2019-01-05,-1.8,0,1.2
402,강동,2019-01-06,-2.9,0,1.1
402,강동,2019-01-07,-1.9,0,.7
402,강동,2019-01-08,-2.8,0,1.3
402,강동,2019-01-09,-4.6,0,1.2
402,강동,2019-01-10,-.5,0,1.1
402,강동,2019-01-11,2.1,0,.9
402,강동,2019-01-12,2.7,0,.9
402,강동,2019-01-13,1,0,.9
402,강동,2019-01-14,.5,0,.7
402,강동,2019-01-15,-1,0,1.3
402,강동,2019-01-16,-4.6,0,1.5
402,강동,2019-01-17,.2,0,.9
402,강동,2019-01-18,.3,0,.9
402,강동,2019-01-19,2.9,0,.7
402,강동,2019-01-20,-.4,0,1.3
402,강동,2019-01-21,-1,0,1.2
402,강동,2019-01-22,1.6,0,1.1
402,강동,2019-01-23,1.9,0,1
402,강동,2019-01-24,.5,0,.9
402,강동,2019-01-25,-.8,0,1.1
402,강동,2019-01-26,-1.8,0,1.5
402,강동,2019-01-27,-.4,0,1.4
402,강동,2019-01-28,2.1,0,1.5
402,강동,2019-01-29,.1,0,1
402,강동,2019-01-30,2.1,0,1.1
402,강동,2019-01-31,-.7,0,1.3
402,강동,2019-02-01,-1.4,0,1.5
402,강동,2019-02-02,1.4,0,.9
402,강동,2019-02-03,3.3,19.5,1
402,강동,2019-02-04,.5,0,1.3
402,강동,2019-02-05,2,0,1
402,강동,2019-02-06,4.6,0,1
402,강동,2019-02-07,-.3,.5,1.6
402,강동,2019-02-08,-4.8,0,1.7
402,강동,2019-02-09,-4.2,0,1.5
402,강동,2019-02-10,-4.4,0,1.4
402,강동,2019-02-11,-1.7,0,1.2
402,강동,2019-02-12,.1,0,1
402,강동,2019-02-13,-.8,0,1.5
402,강동,2019-02-14,-.2,0,1.2
402,강동,2019-02-15,.2,1,1.2
402,강동,2019-02-16,-1.4,0,1
402,강동,2019-02-17,-.7,0,1
402,강동,2019-02-18,1,0,.7
402,강동,2019-02-19,1.7,4,1
402,강동,2019-02-20,2.5,0,.8
402,강동,2019-02-21,2.4,0,.7
402,강동,2019-02-22,3.7,0,.8
402,강동,2019-02-23,6.1,0,.8
402,강동,2019-02-24,5.9,0,1.2
402,강동,2019-02-25,5.4,0,1.2
402,강동,2019-02-26,5.5,0,1
402,강동,2019-02-27,8.3,0,1.2
402,강동,2019-02-28,6.6,0,1
402,강동,2019-03-01,6.6,0,1.1
402,강동,2019-03-02,7.2,0,.8
402,강동,2019-03-03,9,0,.8
402,강동,2019-03-04,10,0,1.4
402,강동,2019-03-05,8.7,0,1.5
402,강동,2019-03-06,8.4,0,.8
402,강동,2019-03-07,8.1,0,1.5
402,강동,2019-03-08,6.4,0,1.2
402,강동,2019-03-09,6.9,0,1
402,강동,2019-03-10,10,0,1.4
402,강동,2019-03-11,6.8,0,1.3
402,강동,2019-03-12,4.7,0,1.9
402,강동,2019-03-13,4.3,0,2.1
402,강동,2019-03-14,5.5,0,1.6
402,강동,2019-03-15,5.1,6.5,1.4
402,강동,2019-03-16,4.7,0,1.3
402,강동,2019-03-17,6.3,0,1.4
402,강동,2019-03-18,7.2,0,1.1
402,강동,2019-03-19,10,0,1
402,강동,2019-03-20,10.1,16.5,1.2
402,강동,2019-03-21,8.1,5.5,1.6
402,강동,2019-03-22,4.4,0,1.4
402,강동,2019-03-23,4,3,1.3
402,강동,2019-03-24,4.8,0,1.7
402,강동,2019-03-25,7.7,0,1.8
402,강동,2019-03-26,11.7,0,1.3
402,강동,2019-03-27,12.5,0,2.3
402,강동,2019-03-28,10.5,0,1.6
402,강동,2019-03-29,10,0,1.8
402,강동,2019-03-30,5.6,3,2.1
402,강동,2019-03-31,5.1,0,1.7
402,강동,2019-04-01,6.5,0,1.5
402,강동,2019-04-02,6.8,0,1.4
402,강동,2019-04-03,7.8,0,1.7
402,강동,2019-04-04,9.7,0,2.1
402,강동,2019-04-05,12.1,0,2.2
402,강동,2019-04-06,9,0,1.1
402,강동,2019-04-07,12.3,0,1.3
402,강동,2019-04-08,12.4,0,1.6
402,강동,2019-04-09,9,18.5,2
402,강동,2019-04-10,7.3,3.5,1.4
402,강동,2019-04-11,9.6,0,1.3
402,강동,2019-04-12,11.7,0,1.5
402,강동,2019-04-13,12,0,1.2
402,강동,2019-04-14,10,1.5,1.5
402,강동,2019-04-15,11.3,0,1.5
402,강동,2019-04-16,14.5,0,1.1
402,강동,2019-04-17,15.4,0,1.3
402,강동,2019-04-18,13,0,1.4
402,강동,2019-04-19,13.3,0,1.8
402,강동,2019-04-20,14.3,0,1.2
402,강동,2019-04-21,15.6,.5,1.1
402,강동,2019-04-22,19.7,0,.9
402,강동,2019-04-23,20.4,0,1.1
402,강동,2019-04-24,19.5,5.5,1.3
402,강동,2019-04-25,13.2,11.5,1.4
402,강동,2019-04-26,8.8,8,1.7
402,강동,2019-04-27,12.1,0,1.4
402,강동,2019-04-28,13.1,0,1.1
402,강동,2019-04-29,12.6,0,1.1
402,강동,2019-04-30,15.6,0,1.2
